NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 09:59:13
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
15.213	-8.325	643.284
16.959	-10.322	650.599
17.682	-9.377	656.311
14.240	-8.959	656.091
13.996	-8.252	653.719
14.911	-4.643	649.213
12.311	-8.331	640.580
8.747	-9.049	628.359
10.095	-6.087	613.117
6.984	-7.542	595.523
3.600	-7.555	573.914
8.952	-7.047	548.523
6.537	-6.024	519.917
2.406	-7.061	493.274
4.904	-7.473	463.691
5.782	-4.760	428.584
1.160	-5.595	392.800
0.433	-4.952	356.792
-1.832	-1.732	316.219
-3.953	1.303	273.348
2.166	0.483	232.411
1.308	-3.207	188.158
-5.712	-4.399	142.091
-8.858	-5.456	96.408
-5.329	-5.990	50.928
-4.999	-3.723	4.681
-2.453	-0.175	-40.745
-9.328	-5.146	-85.561
-16.070	-9.594	-132.298
-7.295	-11.242	-175.642
-6.918	-8.866	-218.050
-10.349	-3.407	-262.708
-11.333	-1.297	-303.741
-11.629	-3.379	-342.366
-12.014	-3.480	-381.883
-16.393	-1.677	-420.145
-15.072	-1.082	-455.343
-17.477	2.710	-486.372
-15.548	1.064	-513.787
-11.407	-0.017	-540.722
-18.048	0.409	-565.876
-20.358	1.385	-588.158
-16.868	1.730	-607.163
-16.396	1.720	-623.102
-20.432	3.145	-637.059
-18.872	3.366	-647.129
-20.885	2.044	-652.247
-24.134	1.754	-655.329
-19.766	2.277	-656.600
-17.086	3.394	-657.069
-22.037	6.860	-650.719
-21.557	6.255	-635.615
-17.091	3.466	-624.607
-15.636	6.376	-615.196
-15.378	7.756	-593.416
-20.485	4.583	-569.269
-22.242	7.364	-544.390
-16.203	8.373	-520.755
-17.763	6.277	-495.997
-20.159	7.016	-456.424
-17.833	8.351	-421.069
-19.246	8.285	-392.405
-19.334	8.595	-352.184
-13.339	6.872	-311.850
-13.604	8.633	-271.802
-17.584	12.006	-222.026
-17.950	10.383	-179.419
-9.934	8.267	-141.954
-6.619	8.096	-97.130
-13.437	9.836	-47.818
-8.307	5.956	-2.930
-9.062	8.495	43.815
-10.083	9.637	87.650
-5.282	7.860	129.911
-3.650	9.293	175.978
-0.844	7.896	220.379
-6.229	8.527	267.718
-6.030	9.419	308.171
-3.696	11.236	349.110
1.014	6.943	385.780
4.964	6.189	417.798
0.328	8.972	455.459
2.761	6.758	486.567
6.229	4.854	511.342
6.086	5.880	538.606
4.516	5.847	569.728
5.286	5.134	592.422
2.561	5.890	610.491
7.487	3.078	621.923
17.032	3.000	632.885
13.172	1.294	647.267
4.320	2.682	657.548
6.639	5.773	659.995
16.507	2.027	655.117
15.908	0.903	650.458
12.598	3.285	645.572
12.183	4.112	637.855
16.053	0.340	622.988
18.166	-2.822	609.361
15.398	-0.465	591.304
16.760	0.578	569.362
13.046	0.760	548.490
15.409	0.248	519.547
20.036	-2.278	488.810
15.633	-1.135	456.996
16.460	-1.003	422.876
19.494	-2.208	385.421
18.392	-3.431	346.030
14.159	-2.255	307.847
16.737	-3.280	267.575
20.741	-0.142	225.050
19.081	0.971	181.321
17.070	-4.521	136.513
14.646	-5.156	90.255
17.227	-7.374	44.273
19.586	-6.920	-1.366
15.814	-9.025	-48.825
13.191	-10.929	-93.241
13.589	-9.957	-137.541
19.923	-11.491	-185.407
18.041	-9.014	-229.502
13.266	-7.012	-268.708
16.054	-8.091	-308.461
17.893	-9.024	-349.474
16.173	-8.068	-387.331
11.260	-6.673	-423.342
8.160	-8.658	-456.459
10.946	-9.864	-488.069
14.987	-10.166	-519.129
10.526	-9.807	-546.442
10.244	-8.180	-570.555
8.703	-8.794	-592.127
6.210	-9.801	-610.511
6.365	-9.728	-625.597
4.486	-10.357	-636.519
6.762	-9.096	-646.106
5.484	-9.997	-652.047
2.958	-8.510	-655.924
5.006	-7.904	-656.481
2.138	-10.346	-651.717
-1.177	-9.374	-645.495
-0.571	-7.122	-636.074
-0.957	-5.116	-626.598
0.865	-7.323	-608.468
-1.210	-6.969	-587.593
-3.143	-7.187	-566.806
-1.866	-9.028	-543.002
-6.372	-7.177	-515.481
-5.333	-7.248	-483.938
-5.195	-6.500	-452.196
-6.637	-3.889	-417.944
-5.381	-6.157	-384.738
-10.477	-5.460	-346.773
-15.975	-2.573	-303.467
-13.865	-3.033	-260.988
-8.213	-3.445	-223.025
-10.875	-3.584	-181.247
-15.175	-2.455	-130.941
-13.691	-1.926	-86.094
-13.440	-2.983	-40.936
-14.836	-0.327	5.377
-14.039	0.279	49.374
-10.470	-3.261	95.511
-10.069	-1.761	139.609
-19.074	1.694	185.573
-20.389	2.473	229.442
-15.322	0.540	269.532
-20.362	2.169	311.677
-18.672	2.308	349.111
-14.484	3.394	386.030
-18.410	4.947	428.656
-17.673	2.708	458.406
-19.220	4.892	490.329
-16.682	5.593	521.407
-14.588	4.834	543.888
-17.500	4.687	568.545
-20.159	5.834	591.669
-17.154	4.008	609.627
-15.364	3.898	623.738
-16.297	6.541	638.321
-15.565	6.898	647.207
-13.752	7.491	652.607
-14.253	8.880	655.104
-15.753	10.611	654.284
-13.632	8.565	651.715
-15.471	7.854	647.058
-14.045	8.096	637.824
-10.516	7.698	621.412
-14.387	9.749	606.399
-17.251	9.525	589.062
-10.132	6.088	564.188
-9.431	8.727	538.504
-11.950	9.776	512.059
-9.905	8.117	484.594
-7.072	8.857	452.442
-8.732	9.033	418.667
-4.188	6.044	384.471
-4.225	5.881	345.608
-12.788	11.004	300.773
-10.137	10.638	258.876
-7.229	6.387	220.410
-4.019	6.436	175.324
-0.971	6.577	128.691
-5.714	8.035	82.934
-2.935	8.359	39.183
-1.197	5.654	-7.708
-4.384	7.219	-55.144
2.456	5.668	-97.257
3.073	2.053	-141.858
-2.489	4.353	-188.481
-0.644	6.247	-232.749
8.562	3.062	-272.891
5.408	5.844	-315.228
3.136	2.483	-354.582
4.449	1.865	-392.527
-0.413	5.733	-430.005
1.789	4.001	-461.481
6.283	4.189	-490.868
6.529	1.766	-520.047
7.724	1.028	-547.029
11.294	3.368	-570.982
8.263	1.917	-591.741
8.846	-2.030	-611.350
12.059	-1.001	-628.185
9.751	1.127	-638.859
11.425	-0.688	-647.555
15.269	-4.517	-654.067
15.338	-3.280	-656.268
12.560	-1.167	-654.098
13.213	-2.793	-649.945
13.894	-3.747	-642.652
9.762	-0.808	-628.982
14.747	-1.248	-618.325
18.008	-3.762	-604.206
13.972	-3.473	-583.216
16.607	-4.335	-563.969
21.189	-5.929	-541.200
20.352	-6.143	-513.024
12.928	-5.176	-476.505
18.730	-7.592	-447.378
25.078	-7.746	-417.776
17.373	-4.805	-375.979
15.539	-5.230	-336.366
17.376	-5.719	-295.857
17.989	-6.865	-255.914
14.800	-7.505	-212.033
18.683	-8.532	-169.884
23.140	-11.366	-130.486
17.143	-9.407	-82.847
16.078	-7.005	-34.760
18.399	-8.407	8.803
17.223	-9.742	53.748
16.690	-8.020	104.303
18.234	-8.777	148.687
13.427	-8.237	192.010
14.163	-5.710	234.914
20.900	-11.012	271.077
13.528	-10.043	316.313
11.956	-7.946	355.641
15.356	-9.730	387.459
9.821	-8.093	429.706
7.379	-7.662	463.921
11.764	-7.911	489.811
10.321	-7.138	521.417
5.260	-5.863	550.291
7.226	-6.659	571.669
10.357	-9.147	592.209
7.163	-10.385	610.671
4.491	-6.521	623.767
4.094	-4.612	636.167
0.897	-5.010	646.164
2.938	-6.393	650.606
3.643	-6.674	652.417
3.298	-4.010	651.994
3.488	-4.101	649.500
-2.172	-2.889	642.830
-4.654	-2.028	633.030
0.016	-5.429	620.333
-2.660	-3.113	603.727
-6.958	1.100	582.576
-6.010	0.359	559.267
-8.780	-2.449	535.871
-9.278	-2.689	508.285
-7.054	-1.157	476.766
-9.253	-1.374	444.929
-9.483	-0.273	410.753
-9.466	1.427	373.400
-11.568	1.196	336.157
-12.912	0.001	296.286
-13.580	-0.610	255.480
-10.644	0.346	213.533
-16.026	2.579	168.015
-16.506	3.241	122.465
-12.786	1.315	77.575
-17.079	2.595	31.667
-14.730	2.957	-15.344
-11.810	0.572	-61.768
-17.098	2.934	-103.758
-19.033	5.379	-146.946
-16.021	6.117	-193.655
-16.290	5.385	-235.390
-17.019	4.833	-277.063
-15.794	4.263	-318.554
-16.388	4.919	-357.990
-17.311	6.243	-395.202
-15.745	4.779	-431.058
-17.761	4.493	-464.089
-22.899	7.846	-494.240
-18.520	6.752	-524.592
-13.962	6.165	-550.548
-16.813	6.655	-571.832
-17.676	4.484	-593.729
-19.375	6.489	-609.672
-16.815	8.368	-621.246
-15.379	6.687	-636.106
-17.560	6.780	-644.893
-18.215	7.638	-650.649
-13.884	6.933	-656.346
-11.495	6.817	-655.593
-15.125	6.581	-649.258
-15.386	9.041	-638.978
-14.695	9.145	-625.793
-15.231	7.442	-617.718
-13.114	9.760	-599.567
-9.885	10.795	-575.296
-10.351	8.423	-557.913
-11.252	8.052	-530.836
-10.967	10.110	-500.908
-7.328	9.792	-475.995
-7.508	6.737	-441.089
-6.933	5.550	-405.206
-0.267	7.989	-375.664
-5.816	10.070	-331.557
-4.983	5.634	-290.341
2.785	4.656	-253.698
1.607	7.952	-206.499
-0.517	6.272	-162.188
-1.115	6.051	-116.344
1.668	6.647	-72.675
4.573	5.466	-31.081
1.855	5.611	19.762
1.757	6.468	65.651
3.996	7.125	109.385
7.753	4.932	153.925
14.390	2.355	191.166
9.672	2.914	240.068
11.071	4.812	281.757
8.827	4.643	322.702
11.883	1.124	361.578
12.999	2.194	397.894
12.766	3.332	432.456
18.832	1.435	461.357
16.692	-0.590	496.558
15.937	0.694	523.643
13.466	-0.045	549.817
14.616	-1.984	572.090
16.386	-0.385	595.235
16.219	-0.674	616.234
20.900	-3.413	625.290
19.114	-4.160	634.783
13.278	-1.237	647.147
18.684	1.364	654.061
22.157	-1.072	653.965
20.871	-3.227	649.313
20.202	-4.324	645.023
16.974	-3.899	638.182
15.333	-1.999	627.858
21.238	-5.119	613.227
17.419	-2.422	596.817
15.813	-2.375	578.913
21.289	-7.881	556.145
14.952	-4.917	529.862
14.441	-4.457	502.768
20.452	-6.700	472.280
17.554	-4.781	438.121
14.869	-4.845	404.526
16.121	-6.827	367.454
13.907	-3.784	327.529
17.882	-4.522	288.116
16.890	-5.058	246.462
13.535	-0.200	204.734
17.350	0.395	159.919
14.532	-2.055	114.893
10.970	-4.946	70.838
10.756	-7.137	25.242
11.082	-9.268	-19.065
8.940	-9.298	-66.029
2.994	-13.382	-112.487
4.334	-15.282	-157.224
7.571	-12.564	-202.037
7.238	-10.603	-244.077
4.692	-10.030	-284.758
5.794	-7.946	-325.636
3.982	-6.956	-363.816
-0.660	-9.029	-399.024
0.450	-5.036	-433.526
3.177	-4.254	-466.033
2.616	-7.058	-498.402
-0.296	-5.166	-526.684
0.110	-5.687	-550.550
-5.471	-5.636	-575.544
-2.041	-7.863	-596.292
-2.067	-5.070	-614.047
-11.187	-0.689	-627.205
-9.237	-4.541	-637.535
-6.563	-5.372	-645.339
-10.456	-4.139	-646.826
-9.804	-5.645	-649.810
-7.249	-5.182	-650.979
-10.014	-3.085	-644.979
-13.144	-0.968	-633.890
-13.876	-1.511	-625.087
-14.602	-2.696	-614.135
-13.439	1.302	-597.683
-13.852	-0.753	-576.153
-13.586	-1.193	-551.730
-15.835	0.581	-526.599
-17.064	1.391	-496.923
-17.299	3.357	-463.728
-18.013	0.386	-436.309
-19.649	-0.075	-398.807
-19.471	2.173	-361.582
-13.772	2.153	-328.918
-20.347	3.511	-284.057
-20.304	2.634	-243.622
-19.182	4.263	-200.828
-20.356	3.642	-157.078
-17.677	1.784	-111.659
-27.789	8.697	-61.163
-27.850	8.196	-15.942
-14.469	5.567	21.856
-13.057	6.134	66.341
-24.353	10.028	116.350
-24.306	9.114	160.503
-19.010	5.560	204.478
-19.160	9.076	244.321
-19.346	10.088	286.108
-16.954	8.233	325.792
-15.610	7.440	365.027
-18.150	10.400	404.038
-17.752	10.522	439.339
-19.022	10.571	473.519
-13.125	8.067	499.506
-15.714	10.350	527.397
-14.531	9.708	551.236
-9.372	4.446	576.217
-13.269	8.034	595.837
-11.977	9.435	612.249
-14.609	9.893	628.403
-12.209	12.265	636.939
-9.314	9.250	645.758
-8.717	7.675	649.570
-8.171	10.018	651.433
-7.187	9.654	651.232
-5.218	9.642	646.625
0.646	5.844	635.236
1.002	6.444	623.953
-5.728	10.003	612.793
-7.480	9.421	595.017
-3.821	7.775	574.006
6.315	6.013	548.444
2.920	8.040	524.062
-0.166	14.507	499.433
10.843	9.280	465.300
5.540	7.575	432.519
2.957	9.403	399.579
3.270	5.752	362.515
6.040	7.882	323.862
5.118	5.383	283.177
5.233	3.928	240.584
11.162	3.799	195.070
6.029	2.123	153.454
7.501	1.528	109.499
4.571	3.060	62.413
4.839	4.836	17.306
13.490	1.192	-27.197
7.443	0.406	-73.497
9.756	0.208	-117.827
13.552	1.463	-160.978
11.948	0.502	-204.762
10.690	-0.520	-247.904
10.620	-1.899	-291.766
13.742	-4.353	-331.140
11.195	-4.492	-369.219
10.431	-4.580	-405.204
13.431	-1.292	-440.136
17.675	-11.437	-472.631
8.334	-11.914	-500.708
10.213	-5.109	-530.171
20.015	-10.023	-554.571
13.946	-5.882	-575.896
15.197	-4.799	-599.211
15.345	-7.354	-612.770
11.300	-4.641	-626.160
15.173	-5.798	-640.091
14.259	-7.456	-645.465
13.566	-7.244	-650.162
15.471	-8.558	-650.817
15.493	-9.306	-648.773
18.392	-8.436	-642.225
18.289	-6.526	-634.416
8.969	-5.722	-620.750
13.837	-8.699	-608.395
19.264	-8.734	-593.072
15.601	-7.902	-571.160
17.321	-9.742	-550.966
16.383	-9.923	-523.404
14.585	-10.437	-495.780
11.735	-9.343	-461.941
9.167	-8.293	-426.238
13.933	-10.282	-395.999
14.440	-10.973	-358.832
12.781	-10.773	-319.795
11.997	-8.941	-279.425
8.430	-8.900	-236.051
7.326	-10.101	-193.995
8.328	-8.247	-146.779
7.527	-8.324	-102.105
6.910	-8.423	-65.041
10.926	-8.277	-17.385
5.073	-8.574	31.364
1.135	-6.929	73.743
5.814	-6.309	120.437
7.869	-6.903	166.068
5.416	-6.191	208.486
-2.509	-3.793	254.852
-3.003	-5.006	298.188
3.432	-6.845	329.314
0.369	-4.263	366.599
-1.359	-5.466	404.374
-2.144	-3.727	440.376
-8.465	-1.935	473.470
-1.544	-6.736	498.982
-1.895	-3.960	530.295
-9.578	-1.884	557.559
-3.863	-3.078	575.941
-3.626	-2.795	595.346
-7.156	-1.319	613.316
-8.670	0.274	627.927
-9.447	-0.374	638.906
-9.255	-0.534	644.463
-8.529	1.803	648.526
-9.028	2.584	649.477
-11.576	2.055	647.750
-13.012	2.539	640.612
-10.172	1.651	631.844
-8.668	0.532	622.897
-12.836	2.654	608.223
-17.436	5.633	589.873
-17.219	4.452	570.360
-8.854	3.224	546.417
-10.419	3.334	519.548
-14.608	5.029	491.066
-16.807	6.025	459.522
-15.779	11.249	427.209
-9.901	11.746	392.291
-12.841	5.959	354.724
-15.808	5.325	315.340
-16.396	5.977	276.149
-19.834	7.542	234.953
-16.918	7.067	192.040
-12.645	8.952	150.384
-12.380	11.265	103.268
-16.796	9.232	55.477
-19.022	7.393	12.666
-13.860	6.212	-34.465
-16.920	6.431	-78.805
-18.411	4.938	-123.856
-9.488	2.403	-170.642
-14.512	4.720	-209.375
-13.406	6.798	-252.993
-7.603	7.184	-296.982
-19.011	7.483	-332.775
-12.882	3.915	-369.265
-14.714	6.299	-405.949
-20.090	3.859	-443.795
-11.592	2.078	-478.207
-7.470	3.003	-506.618
-11.606	4.013	-531.183
-11.780	5.604	-556.752
-3.956	1.263	-581.590
-10.876	5.001	-595.776
-10.570	8.302	-612.505
-4.416	7.054	-628.358
-4.358	4.491	-637.170
-3.908	3.717	-644.384
-4.681	4.579	-647.665
-5.142	5.316	-647.556
-4.189	4.309	-646.131
-1.607	4.729	-642.597
-1.439	5.227	-634.464
-1.911	4.919	-616.860
0.869	2.671	-605.755
2.665	3.313	-591.242
3.193	5.924	-566.081
2.682	4.271	-540.170
2.255	3.310	-510.798
6.159	2.139	-486.975
9.220	0.029	-462.213
10.275	0.411	-428.806
7.130	1.619	-385.424
5.419	0.569	-346.844
9.619	-0.625	-314.586
13.605	-2.282	-273.828
14.215	-0.122	-233.624
11.682	-0.362	-191.066
13.221	-1.466	-138.595
14.191	-0.805	-93.190
17.751	-2.344	-56.461
16.544	-0.927	-8.480
17.133	-2.600	36.769
14.803	-4.177	83.624
12.626	-1.190	129.991
21.326	-3.173	165.834
21.280	-3.590	211.299
23.300	-4.087	253.098
24.073	-6.687	292.958
16.993	-4.599	340.693
18.379	-3.433	379.543
20.721	-5.359	406.690
17.482	-5.477	444.367
19.761	-3.443	477.867
21.966	-5.320	501.276
20.698	-7.906	529.772
19.739	-7.457	555.670
16.178	-2.807	580.212
18.390	-6.234	598.266
22.071	-11.415	613.253
19.082	-6.243	627.758
15.293	-5.059	636.036
15.423	-7.124	643.142
22.207	-8.185	647.906
21.715	-9.389	647.987
18.126	-7.546	644.394
18.744	-5.782	639.212
13.400	-5.945	629.392
14.064	-6.058	616.551
16.693	-6.154	601.996
11.636	-5.644	583.408
11.804	-7.463	562.116
15.169	-8.308	540.310
11.560	-7.557	515.603
9.530	-7.274	486.345
8.882	-4.757	454.204
8.396	-5.573	420.386
11.055	-7.990	386.639
9.001	-6.260	348.880
6.816	-5.732	308.585
1.307	-2.813	267.265
0.886	-2.940	225.505
4.216	-4.847	183.793
3.632	-0.818	139.603
4.956	-1.499	94.219
2.316	-4.653	51.015
-3.573	-5.357	5.555
-0.899	-7.708	-41.191
-2.612	-8.656	-85.423
-2.989	-8.643	-130.028
-2.767	-6.872	-174.963
-7.505	-4.903	-219.269
-2.207	-6.725	-259.847
-2.261	-4.254	-300.635
-9.740	-3.455	-340.972
-8.797	-3.332	-378.068
-6.957	-0.840	-413.575
-13.765	-0.913	-446.643
-10.642	-0.980	-477.294
-5.402	-2.376	-505.915
-9.590	-1.405	-533.789
-11.558	0.139	-559.274
-12.681	-1.893	-580.512
-15.903	-0.683	-599.618
-17.760	0.702	-614.692
-17.288	2.604	-627.432
-14.401	1.720	-636.789
-14.941	-0.710	-641.492
-21.183	3.322	-646.668
-24.694	3.110	-646.922
-19.140	2.464	-642.039
-15.855	3.918	-637.829
-18.531	1.525	-629.582
-17.057	3.375	-615.439
-19.765	5.990	-603.361
-22.093	4.618	-585.647
-17.499	4.194	-562.587
-19.275	5.569	-535.589
-15.539	4.882	-512.196
-18.905	6.937	-482.484
-23.642	6.248	-450.665
-15.703	2.961	-420.078
-19.626	7.829	-377.121
-25.262	9.366	-339.965
-21.632	6.501	-306.734
-17.852	7.932	-267.729
-15.701	7.410	-225.288
-15.848	6.574	-182.332
-19.563	10.778	-135.649
-20.956	10.259	-89.385
-17.756	7.334	-43.514
-10.718	7.364	-0.660
-15.057	8.489	44.480
-15.433	7.532	89.311
-7.168	7.128	132.278
-9.528	8.735	175.338
-12.259	9.942	217.744
-14.473	9.061	264.964
-11.869	9.075	305.091
-6.023	6.709	337.698
-5.397	6.832	374.875
-4.315	7.248	412.988
-5.762	7.977	448.211
-5.222	8.741	479.468
-5.855	6.421	513.119
-2.238	7.057	536.807
2.086	5.044	556.756
-2.972	3.430	585.623
-1.059	6.675	598.679
-0.276	7.561	612.658
-0.563	5.883	630.097
2.213	3.666	637.442
2.540	4.169	643.620
4.680	6.638	646.036
6.720	3.312	646.292
7.069	3.833	643.771
8.322	4.112	636.476
11.206	0.626	625.745
10.336	-0.333	616.182
10.225	3.094	599.484
11.780	4.058	579.053
11.789	1.628	560.895
9.135	0.153	537.035
8.967	-0.153	510.184
12.333	0.351	479.932
17.111	-1.561	448.271
18.722	-0.374	415.379
14.258	0.745	378.789
12.832	-1.024	341.922
11.978	-1.479	304.154
15.411	-0.177	263.540
17.381	2.911	222.093
14.136	-0.124	177.767
14.741	-1.720	131.320
16.887	-0.512	85.754
17.025	-4.673	40.835
13.811	-6.999	-2.872
15.540	-5.083	-47.193
15.957	-8.555	-91.476
14.041	-10.655	-135.917
19.087	-9.375	-181.819
18.289	-9.265	-224.754
12.600	-5.487	-265.362
14.492	-6.288	-306.296
19.579	-8.239	-346.884
19.009	-8.991	-384.856
13.205	-8.040	-419.252
14.304	-8.027	-451.650
16.445	-9.707	-481.652
10.562	-6.195	-510.929
12.520	-3.966	-538.323
16.884	-9.765	-560.506
13.556	-13.074	-582.039
12.148	-8.538	-600.318
12.643	-6.615	-616.024
8.922	-7.934	-628.683
8.286	-8.986	-637.199
11.192	-8.606	-645.013
10.775	-8.513	-647.869
10.581	-10.454	-646.815
6.619	-7.306	-641.361
2.354	-6.780	-633.484
6.632	-8.212	-627.493
10.585	-9.003	-614.243
8.806	-9.329	-597.567
5.442	-5.157	-579.819
4.353	-6.451	-557.291
-0.261	-8.426	-532.586
-0.710	-6.680	-505.495
7.252	-8.818	-478.635
1.292	-7.856	-445.985
-1.220	-6.140	-411.730
-0.724	-4.817	-374.945
-3.867	-4.983	-336.634
0.226	-7.411	-302.176
-3.626	-5.162	-260.740
-9.014	-3.659	-213.775
-6.267	-2.278	-171.522
-5.827	-4.158	-127.718
-9.370	-4.035	-83.924
-7.124	-1.201	-40.209
-6.185	-3.231	2.907
-8.554	-4.121	48.054
-5.688	-2.099	93.507
-6.246	-0.962	136.740
-10.096	-1.236	185.278
-9.915	0.259	227.813
-7.753	-0.319	265.804
-8.073	-2.670	306.162
-15.815	-0.371	349.621
-15.714	0.677	386.077
-11.877	2.671	415.878
-15.486	3.412	450.168
-15.762	3.026	482.433
-14.387	3.654	512.052
-13.738	2.586	537.841
-16.092	3.714	560.015
-20.039	4.473	586.745
-14.776	3.330	601.695
-15.109	3.309	615.711
-17.351	6.270	632.037
-10.369	4.701	636.158
-14.120	3.868	640.421
-15.107	7.969	644.106
-13.125	7.917	644.142
-16.554	7.069	639.596
-15.234	5.991	633.734
-15.186	5.333	627.076
-15.554	7.505	612.969
-15.752	8.332	596.331
-15.779	8.511	578.152
-13.765	8.724	557.297
-12.403	7.872	532.998
-15.222	7.094	505.248
-14.808	7.210	475.387
-11.044	7.603	443.114
-13.547	7.482	410.050
-11.412	7.928	376.076
-9.267	8.209	336.991
-12.637	7.800	296.747
-10.399	7.629	257.415
-11.359	7.641	213.821
-13.697	8.266	171.958
-11.629	8.801	127.916
-9.582	7.311	82.887
-9.665	6.627	37.106
-8.110	6.617	-10.060
-5.253	5.585	-53.525
-7.269	6.248	-99.433
-6.974	5.941	-144.623
-4.544	5.006	-186.471
-1.880	4.644	-228.323
1.868	3.842	-269.018
-3.237	4.715	-308.708
-5.062	5.714	-349.910
-3.441	4.202	-387.637
-2.050	4.924	-420.488
-1.135	5.615	-454.005
-2.720	4.417	-484.261
-0.056	3.215	-515.128
3.533	1.652	-543.277
4.597	2.191	-565.208
1.965	1.922	-584.046
3.602	1.543	-601.046
0.434	4.598	-614.697
5.078	1.859	-625.854
9.565	-2.126	-636.781
8.743	-0.557	-643.213
10.265	-1.104	-645.270
8.117	-1.091	-644.211
8.666	-0.682	-641.172
4.138	-0.124	-631.659
8.410	-2.347	-621.622
16.416	-2.927	-613.793
15.541	-0.974	-597.393
14.569	-1.651	-575.817
7.220	-0.411	-549.059
16.235	-3.329	-527.780
23.133	-5.629	-504.975
8.995	-2.697	-466.648
13.882	-4.898	-439.891
17.290	-4.363	-406.744
15.682	-4.739	-369.394
19.152	-6.044	-335.149
16.624	-5.333	-292.809
18.930	-4.989	-253.879
19.238	-5.536	-210.067
17.260	-6.609	-166.351
18.008	-6.025	-122.764
21.257	-8.293	-78.118
21.405	-9.317	-33.654
17.576	-7.361	15.004
18.901	-5.664	59.306
20.453	-6.691	98.266
21.637	-8.212	141.367
18.549	-7.275	188.317
17.183	-9.056	230.093
16.955	-8.126	271.363
19.079	-6.713	313.064
18.649	-9.022	352.514
14.105	-8.459	390.423
19.237	-8.173	420.031
15.407	-5.357	452.378
14.743	-5.624	486.054
15.727	-8.261	515.897
10.575	-6.309	542.329
13.089	-6.598	561.821
13.086	-8.606	579.860
11.762	-8.587	600.767
12.924	-7.913	616.743
11.811	-6.887	626.306
11.423	-6.954	635.178
11.041	-6.368	641.590
5.323	-4.563	644.419
6.496	-5.611	643.350
8.661	-5.688	639.766
4.454	-4.953	633.634
6.619	-4.903	620.935
3.901	-3.264	607.138
0.598	-1.415	592.151
2.931	-1.992	572.224
2.467	-2.944	549.675
-1.184	-2.825	525.524
-3.625	-2.444	500.326
-2.419	-3.895	470.701
-4.771	-3.420	440.162
-5.506	1.093	404.199
-3.658	0.241	367.312
-3.811	-2.559	330.543
-6.961	-2.416	290.551
-10.378	1.196	250.018
-9.503	2.022	205.004
-7.445	0.520	163.033
-10.469	0.664	119.849
-12.563	-0.130	73.122
-8.610	1.155	29.201
-10.930	1.086	-13.715
-12.931	0.954	-58.845
-13.657	2.349	-103.727
-12.483	1.838	-146.220
-10.747	2.551	-190.267
-12.592	2.851	-235.416
-14.255	3.868	-277.346
-14.744	2.560	-316.224
-14.736	2.317	-353.544
-18.033	4.470	-388.991
-15.223	4.496	-423.691
-15.946	4.425	-457.150
-20.225	4.229	-486.213
-20.421	6.540	-514.590
-17.907	6.624	-541.350
-17.319	4.709	-564.230
-18.726	4.694	-583.453
-16.726	6.183	-603.557
-18.910	7.011	-617.960
-20.950	7.718	-625.753
-18.634	6.347	-635.011
-20.800	5.089	-639.493
-20.309	6.216	-642.231
-16.458	5.561	-641.288
-15.404	6.430	-636.893
-17.519	7.732	-631.261
-16.807	6.757	-620.078
-16.443	6.997	-604.978
-18.658	7.951	-587.701
-15.886	8.799	-569.710
-12.852	8.590	-552.519
-14.997	8.080	-523.752
-17.202	8.287	-492.745
-11.055	7.063	-467.816
-12.905	7.944	-435.239
-12.958	8.163	-399.140
-12.202	8.194	-361.253
-12.220	7.859	-323.016
-10.248	6.675	-284.092
-10.178	5.592	-244.038
-9.074	8.122	-202.208
-7.405	9.227	-161.513
-6.337	7.250	-117.257
-4.890	5.679	-72.376
-1.269	4.732	-27.996
-4.980	8.817	22.397
-3.490	7.891	66.066
2.275	3.270	104.139
3.583	3.723	147.625
1.926	5.165	196.275
1.836	4.909	237.938
0.570	5.661	278.236
5.402	4.881	317.135
5.930	4.869	356.857
3.094	4.851	394.093
10.225	1.901	423.416
10.654	1.367	456.821
1.580	4.107	494.640
8.294	4.558	518.326
15.409	1.534	539.856
11.935	0.886	566.147
8.454	-0.346	589.267
10.741	-1.848	603.308
14.494	-0.553	614.280
11.389	0.712	628.794
15.643	-0.655	635.184
20.109	-2.130	639.077
15.394	-2.005	642.378
12.449	0.214	640.282
18.338	-0.359	634.457
20.099	-4.851	628.547
17.090	-2.522	620.240
15.476	-0.592	606.764
14.419	-2.700	588.664
14.628	-3.875	568.988
20.177	-5.479	545.092
19.338	-3.655	521.189
16.043	-2.244	493.726
18.963	-3.563	462.195
18.755	-4.488	430.293
15.379	-3.015	396.478
18.212	-4.183	361.534
16.535	-3.197	323.151
14.155	-0.700	285.455
21.239	1.409	243.934
18.842	2.708	200.539
15.918	-4.976	156.419
15.826	-7.680	109.328
10.622	-4.246	66.083
13.505	-6.564	21.624
17.415	-8.558	-21.963
14.054	-8.971	-65.400
8.310	-13.111	-110.906
9.750	-16.357	-155.654
10.833	-12.357	-199.047
8.835	-8.559	-239.672
11.785	-8.404	-280.390
9.543	-8.626	-320.471
11.453	-8.722	-357.940
11.945	-7.192	-395.643
4.216	-8.340	-429.371
1.957	-6.576	-461.792
