NO_OF_FRAMES	12000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 14:41:23
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
-7.741	-24.297	626.008
-11.809	-21.962	642.002
-14.552	-17.364	657.043
-10.588	-12.672	663.805
-14.328	-17.972	665.360
-19.967	-23.443	666.503
-23.207	-21.263	667.937
-21.525	-19.220	662.264
-17.056	-21.906	651.069
-12.218	-22.129	635.916
-12.111	-19.509	622.317
-18.141	-20.811	609.377
-18.554	-19.887	590.063
-17.907	-23.822	566.140
-13.839	-23.048	539.167
-13.583	-18.363	510.140
-14.429	-17.163	481.771
-13.240	-17.966	446.832
-15.930	-17.475	409.696
-19.907	-14.567	376.809
-14.703	-14.072	333.357
-12.178	-11.811	291.157
-11.876	-12.900	247.742
-9.976	-11.707	204.287
-8.935	-8.403	161.516
-10.502	-7.478	116.987
-12.601	-6.912	71.269
-8.305	-4.833	24.059
-11.439	1.508	-18.916
-13.557	1.944	-64.998
-10.174	-0.893	-114.093
-10.366	1.527	-158.056
-13.312	2.157	-200.605
-12.644	1.523	-247.238
-12.996	4.631	-289.562
-15.871	5.415	-326.316
-14.557	6.670	-367.172
-10.546	9.644	-405.021
-6.844	11.365	-440.987
-5.740	13.256	-476.422
-6.705	13.888	-505.996
-0.581	18.587	-532.938
3.100	20.136	-559.459
3.221	17.038	-588.979
1.861	19.496	-605.292
0.292	17.460	-621.445
1.916	14.388	-639.250
-0.480	13.217	-649.382
-3.337	12.200	-658.219
2.301	17.671	-665.650
5.597	21.767	-668.463
2.756	13.985	-665.429
2.927	7.940	-661.413
5.467	13.529	-655.668
10.481	19.551	-645.085
11.655	23.003	-629.911
8.827	28.282	-611.957
6.432	28.171	-591.285
8.331	26.924	-568.662
11.074	27.094	-542.859
7.738	25.925	-514.314
7.494	27.183	-484.353
12.775	27.407	-455.075
16.571	27.911	-420.577
18.469	28.448	-380.161
21.260	27.691	-341.880
26.295	25.477	-304.672
28.772	27.617	-262.648
26.454	32.271	-216.350
24.275	28.850	-172.757
21.434	27.777	-126.358
20.866	25.866	-80.927
19.843	22.807	-35.557
17.979	23.906	10.939
19.424	21.878	56.121
19.075	21.945	104.250
21.840	23.203	148.970
22.453	24.178	194.493
22.651	22.996	237.672
23.304	25.117	280.445
23.588	24.889	323.015
21.600	23.369	363.178
20.784	20.811	400.924
19.453	19.054	434.063
18.732	18.502	468.493
22.458	13.021	499.844
20.189	10.801	528.362
21.117	7.788	555.211
27.889	8.106	577.029
25.976	9.000	599.833
23.050	10.342	620.545
22.839	13.060	636.944
22.899	16.217	648.655
17.770	11.169	656.902
12.044	2.480	664.035
14.071	2.564	667.211
12.038	1.236	664.161
8.363	1.584	662.370
6.997	-1.279	658.900
6.666	-3.717	645.345
7.382	-6.539	632.095
11.242	-14.223	613.646
8.000	-13.743	596.849
5.677	-10.251	578.520
7.096	-9.203	552.198
7.836	-10.557	523.360
8.050	-12.394	492.973
3.022	-11.854	463.093
1.453	-12.424	427.225
4.656	-17.232	386.443
0.405	-18.113	350.809
-1.614	-18.478	310.893
1.766	-22.613	264.778
-0.162	-18.208	224.966
-3.037	-19.481	180.666
-1.519	-20.389	131.873
-2.098	-20.508	88.308
-4.993	-22.995	41.447
-4.940	-21.316	-3.099
-6.828	-21.081	-45.997
-12.346	-19.606	-90.800
-15.585	-20.845	-135.189
-12.797	-20.817	-183.487
-15.275	-20.995	-226.032
-19.618	-21.933	-268.472
-21.086	-21.779	-309.823
-21.076	-23.994	-350.678
-19.667	-22.735	-391.557
-15.909	-20.291	-429.452
-17.878	-22.665	-464.226
-21.728	-22.425	-493.074
-14.869	-18.493	-523.019
-12.388	-15.848	-550.475
-17.787	-15.235	-572.892
-18.141	-18.272	-595.007
-21.799	-21.600	-613.027
-24.170	-20.742	-629.745
-18.653	-23.645	-648.125
-19.963	-27.741	-656.774
-24.440	-25.735	-661.611
-20.287	-21.050	-669.095
-21.428	-28.506	-668.004
-25.073	-36.127	-664.419
-23.070	-28.331	-659.572
-23.350	-21.713	-647.981
-20.575	-17.573	-635.192
-23.249	-15.606	-617.289
-23.599	-14.210	-598.734
-23.704	-11.618	-578.196
-26.552	-9.566	-553.918
-26.055	-11.180	-525.250
-24.063	-12.773	-496.721
-22.237	-11.495	-470.784
-21.868	-8.587	-434.455
-17.632	-6.408	-398.269
-13.979	-3.376	-359.407
-12.872	0.237	-317.972
-7.658	0.958	-279.803
-5.472	2.312	-234.590
-12.071	2.153	-189.158
-12.399	1.267	-146.759
-11.093	0.552	-101.326
-14.845	3.274	-54.336
-13.784	2.121	-8.931
-10.522	1.222	34.014
-12.669	4.486	80.563
-10.162	4.492	126.863
-6.860	5.765	175.364
-6.374	6.782	222.305
-7.281	9.653	259.740
-9.391	12.153	302.292
-6.455	13.304	348.236
-4.848	15.127	386.173
-2.468	13.638	417.718
1.600	13.335	451.395
4.656	15.472	486.305
4.291	18.162	512.797
6.159	17.087	538.788
11.330	17.001	566.374
12.670	18.167	591.963
10.415	20.599	614.203
14.860	24.501	628.277
15.581	26.682	645.132
13.560	37.658	657.775
15.434	33.830	659.018
10.432	20.385	662.852
10.030	22.484	665.970
10.925	28.572	665.502
10.825	27.248	659.068
12.726	21.506	647.799
13.925	22.479	636.023
12.168	19.165	622.501
9.986	16.007	610.033
17.365	20.325	589.193
22.261	24.206	562.892
18.583	24.959	533.726
19.570	24.918	507.636
22.516	24.151	476.301
19.678	22.811	440.130
21.753	20.452	405.123
24.728	19.742	366.597
20.220	19.041	328.117
21.407	18.298	283.151
21.895	16.529	241.704
20.890	14.591	199.734
21.973	17.930	156.462
22.051	19.032	111.666
22.683	18.735	64.318
20.543	17.202	18.673
19.528	15.645	-28.407
18.807	16.973	-73.769
16.004	14.330	-117.172
13.131	15.596	-161.445
9.569	17.061	-205.663
9.218	15.469	-246.711
11.359	12.585	-289.172
11.908	9.316	-333.178
10.607	10.089	-372.491
8.927	7.744	-408.676
9.395	7.863	-445.951
12.257	7.911	-479.621
12.503	6.173	-508.389
12.387	4.439	-538.464
13.427	5.512	-565.141
12.892	4.481	-588.341
15.146	1.252	-608.386
10.305	5.461	-621.820
3.244	3.157	-634.815
8.751	-3.015	-651.659
7.332	-7.773	-660.278
2.490	-11.562	-662.589
3.604	-13.135	-669.504
3.347	-13.149	-667.714
4.413	-5.831	-657.430
-0.049	-18.258	-650.141
-1.235	-26.535	-642.279
0.644	-14.795	-627.750
-3.315	-13.135	-605.440
-7.223	-13.406	-581.997
-6.740	-14.200	-561.580
-4.823	-17.348	-539.308
-8.058	-18.570	-510.960
-11.272	-22.436	-480.636
-11.665	-25.140	-447.691
-10.416	-24.503	-413.365
-9.044	-26.127	-377.957
-5.945	-26.970	-338.266
-5.328	-26.960	-300.461
-7.914	-26.156	-255.208
-7.145	-24.775	-210.275
-8.890	-26.260	-164.700
-12.825	-28.330	-118.911
-15.579	-28.397	-75.223
-17.889	-27.490	-28.001
-18.473	-29.096	13.709
-18.686	-30.115	58.320
-17.697	-29.684	109.871
-18.102	-29.247	154.336
-19.157	-26.484	198.144
-17.984	-25.284	242.187
-17.190	-24.640	285.273
-17.295	-23.426	326.907
-17.121	-23.882	365.232
-19.734	-25.841	403.696
-22.783	-26.283	440.446
-20.741	-27.269	472.210
-19.766	-26.807	497.239
-18.450	-25.831	526.766
-15.161	-27.466	553.995
-13.717	-29.090	575.681
-14.366	-23.336	599.463
-14.749	-16.968	620.087
-14.091	-14.593	634.583
-15.930	-8.948	649.234
-12.861	-0.879	659.747
-15.197	-9.310	663.761
-21.534	-18.356	662.791
-19.547	-11.863	660.441
-19.443	-11.958	659.755
-17.979	-11.846	651.794
-14.217	-9.816	639.375
-15.775	-11.879	627.205
-16.782	-10.170	611.297
-14.153	-14.176	590.554
-13.493	-14.238	568.920
-12.272	-8.625	549.897
-9.507	-5.353	519.980
-7.221	-1.910	487.584
-10.898	-5.126	455.391
-12.210	-6.380	418.087
-8.174	-1.324	382.496
-5.635	0.796	343.401
-4.900	-3.891	300.737
-5.204	-1.319	256.546
-4.332	3.376	216.041
-5.458	3.968	174.579
-5.353	3.993	130.347
-1.063	6.274	85.118
-1.339	9.334	40.519
-3.720	11.088	-4.587
-2.279	14.281	-51.801
-3.142	14.636	-98.142
-5.695	13.107	-142.961
-7.394	15.705	-184.977
-4.128	15.721	-227.892
-4.055	16.809	-272.411
-4.691	20.601	-313.078
-1.672	19.432	-353.078
-4.484	17.410	-393.339
-3.793	17.459	-426.885
2.492	19.000	-460.471
6.493	22.587	-493.790
8.732	22.766	-527.101
10.973	22.148	-554.528
11.923	25.868	-572.853
11.716	28.700	-598.322
12.839	27.768	-618.107
12.899	27.085	-628.644
10.479	25.952	-640.334
8.655	22.119	-654.155
7.622	19.185	-661.335
9.710	19.653	-661.687
13.751	23.474	-663.037
16.911	25.853	-661.651
13.722	17.031	-654.391
9.452	11.309	-640.154
14.207	20.010	-629.696
17.838	24.966	-616.004
15.894	27.239	-594.920
13.190	28.442	-572.252
14.828	25.486	-546.363
15.174	24.387	-520.434
12.137	22.435	-492.666
13.837	19.715	-458.588
19.499	19.745	-427.231
23.303	18.748	-393.857
24.459	17.689	-353.586
28.229	19.077	-316.576
29.619	19.010	-275.638
25.139	19.834	-229.201
22.789	19.560	-182.806
22.566	16.710	-139.456
20.843	16.583	-96.582
18.476	15.981	-47.033
17.225	12.344	-1.720
16.768	10.959	42.786
18.840	12.506	86.987
20.453	9.655	130.805
18.566	9.649	181.900
20.160	13.441	226.337
21.254	11.223	263.623
19.571	9.137	308.820
18.097	8.707	349.396
14.557	4.750	383.870
14.321	1.618	424.710
15.304	0.425	458.339
11.817	-1.723	485.443
11.036	-5.367	512.754
14.514	-6.209	540.222
19.116	-6.467	569.892
17.670	-6.760	588.813
15.304	-4.023	608.033
16.898	4.425	631.322
15.411	9.340	641.169
6.905	-6.441	650.961
2.232	-15.449	661.463
4.233	-8.839	663.860
1.940	-8.711	661.852
-0.360	-12.074	661.955
0.293	-14.984	655.878
-1.120	-18.382	643.963
-2.779	-24.371	629.479
-1.823	-26.603	615.372
0.986	-22.185	600.145
-0.510	-20.245	580.413
-3.177	-20.544	553.131
-2.254	-18.033	527.838
-1.348	-18.752	502.803
-2.925	-22.603	470.291
-6.795	-23.141	434.561
-7.842	-23.223	397.371
-7.602	-23.667	359.138
-8.091	-23.817	319.079
-9.987	-28.767	278.384
-7.970	-27.766	229.615
-8.819	-25.119	188.020
-12.823	-24.809	150.026
-12.137	-21.328	104.509
-11.699	-22.276	55.168
-13.055	-22.134	10.641
-15.425	-20.431	-27.521
-17.481	-20.775	-76.452
-19.443	-18.393	-123.097
-20.236	-18.331	-166.705
-20.665	-22.496	-212.993
-21.715	-19.192	-252.146
-21.652	-19.528	-297.759
-24.775	-22.818	-339.107
-25.938	-20.707	-375.076
-21.794	-19.746	-413.391
-23.574	-17.453	-447.057
-21.723	-16.438	-482.993
-17.020	-15.090	-513.130
-17.014	-10.207	-539.276
-13.663	-4.602	-565.100
-16.376	-7.522	-586.590
-19.103	-15.079	-605.884
-19.753	-14.109	-622.803
-23.257	-12.225	-637.769
-23.162	-15.475	-648.311
-23.508	-15.350	-658.335
-18.678	-9.600	-664.508
-16.501	-4.439	-663.190
-22.945	-15.604	-657.299
-22.247	-23.850	-654.787
-17.077	-10.619	-648.857
-15.247	-2.666	-635.112
-15.470	-0.698	-621.178
-17.845	1.034	-602.275
-17.277	2.486	-580.857
-18.145	2.874	-558.177
-20.243	1.990	-530.695
-19.440	2.172	-504.688
-18.169	2.993	-476.492
-11.494	4.677	-443.146
-6.155	6.902	-405.459
-3.217	9.539	-369.696
-2.000	12.712	-329.275
-0.873	15.575	-290.085
-0.569	16.665	-249.434
0.772	17.267	-202.641
1.371	18.780	-158.186
-0.414	17.926	-114.015
-2.338	15.047	-66.558
-4.780	17.431	-18.840
-2.691	17.362	18.967
-0.080	16.311	65.109
-0.813	17.722	115.678
1.534	18.522	159.501
4.983	20.375	203.587
6.401	22.347	247.882
7.033	23.206	289.942
6.558	24.212	328.675
7.239	23.182	367.986
10.367	22.499	404.543
12.930	24.095	441.021
12.578	24.655	474.879
14.939	24.477	499.879
15.675	23.903	530.372
18.671	24.571	559.470
20.453	25.517	583.399
20.783	26.569	601.168
23.153	31.735	618.659
26.270	42.253	637.089
24.899	34.244	649.000
18.702	23.766	657.189
16.403	26.958	661.879
16.383	25.667	661.649
20.174	25.852	659.558
20.437	23.796	655.550
17.663	20.055	647.410
16.084	15.341	637.274
15.765	12.888	624.355
20.838	15.299	608.024
21.883	17.092	589.553
21.513	20.020	567.800
25.660	17.552	538.187
23.043	16.004	514.266
19.787	16.072	484.855
21.957	14.264	446.366
23.021	14.784	412.768
19.569	13.717	376.751
20.473	9.102	335.218
20.786	7.279	295.350
18.558	8.400	256.113
18.055	8.354	214.201
20.033	7.397	166.079
20.733	8.219	123.117
16.701	7.540	80.870
17.655	6.840	31.844
18.281	7.389	-14.991
16.245	5.818	-60.314
12.706	4.145	-101.419
8.280	1.318	-145.343
9.785	4.361	-192.457
9.454	-0.453	-234.837
5.670	-3.536	-277.250
3.448	-1.198	-319.979
3.747	-4.240	-359.541
2.920	-6.278	-397.112
2.437	-6.426	-434.335
4.444	-6.806	-469.912
3.500	-5.636	-496.731
5.831	-6.804	-526.399
6.703	-10.158	-555.402
3.502	-7.734	-574.502
3.754	-4.421	-596.688
3.774	-4.956	-618.390
-1.312	-13.106	-631.514
-5.236	-18.373	-641.814
-5.287	-16.391	-651.796
-6.715	-18.551	-658.157
-7.209	-22.188	-663.826
-4.334	-18.517	-663.392
-6.025	-20.852	-655.949
-10.751	-33.978	-650.845
-10.967	-33.296	-641.285
-10.740	-23.742	-624.231
-11.318	-21.710	-609.462
-15.394	-24.425	-591.862
-16.573	-25.497	-566.260
-15.132	-26.549	-543.779
-18.082	-29.083	-518.084
-19.280	-28.873	-488.576
-23.522	-27.812	-455.796
-22.995	-27.736	-421.076
-17.411	-30.372	-388.729
-15.603	-28.657	-349.895
-17.586	-25.216	-306.353
-17.923	-25.494	-263.947
-12.912	-23.240	-222.535
-14.161	-22.350	-179.573
-18.384	-26.070	-132.896
-19.816	-23.042	-87.788
-23.854	-23.185	-42.984
-24.325	-26.591	2.060
-23.724	-25.692	47.716
-27.660	-25.587	91.638
-21.786	-25.035	133.829
-18.155	-24.118	184.204
-22.137	-23.493	230.079
-24.055	-22.405	269.102
-23.254	-20.770	311.310
-19.141	-18.854	349.062
-21.949	-17.543	386.589
-23.780	-18.721	426.623
-24.839	-17.171	459.200
-23.015	-15.372	487.725
-16.058	-15.962	516.126
-13.923	-14.304	542.714
-13.695	-12.189	567.981
-12.921	-8.120	592.667
-12.207	-7.143	610.183
-11.009	-5.676	625.158
-10.254	-2.863	641.547
-10.110	4.885	652.276
-10.590	12.708	660.880
-15.150	-0.219	662.283
-17.827	-8.432	657.533
-13.559	-1.358	655.580
-9.044	5.637	650.445
-6.226	5.381	637.566
-10.127	1.432	625.117
-12.819	2.991	613.842
-7.105	3.171	597.946
-3.488	2.799	575.623
-5.920	3.202	549.228
-5.198	4.400	524.353
-2.040	6.160	495.861
-1.982	9.062	458.899
-0.525	8.116	426.701
0.766	8.721	395.264
0.736	11.791	352.347
-0.388	12.360	314.688
1.453	12.758	275.294
5.914	9.695	229.347
2.738	13.214	188.852
4.214	19.802	142.089
9.401	19.066	96.426
6.944	17.691	57.652
10.224	19.695	7.513
7.512	22.220	-37.812
7.079	21.411	-82.390
7.251	21.888	-130.061
5.309	20.773	-172.040
5.882	20.160	-216.052
2.394	23.730	-254.238
2.773	21.966	-295.673
6.366	22.448	-342.313
7.870	24.947	-381.480
7.178	22.899	-413.023
9.325	22.510	-449.147
12.229	25.076	-482.754
17.482	24.268	-514.754
15.791	26.985	-540.377
18.318	27.617	-564.283
21.798	30.504	-588.201
13.387	31.956	-602.634
14.841	24.363	-620.216
18.255	21.371	-635.645
13.485	18.990	-645.301
15.583	16.435	-655.324
16.492	15.537	-661.407
15.674	15.675	-660.349
19.628	22.090	-657.788
18.069	15.980	-651.485
15.282	4.333	-643.876
17.879	8.562	-635.459
17.595	14.327	-615.979
18.129	17.999	-597.661
19.050	16.972	-578.152
11.288	14.467	-549.660
12.408	15.485	-525.638
14.923	12.055	-499.608
9.166	7.393	-467.721
17.206	8.728	-436.884
20.581	7.274	-401.044
20.911	6.207	-364.213
21.902	6.914	-327.282
19.471	6.965	-283.387
22.795	5.632	-240.294
20.115	4.350	-196.825
18.228	2.285	-154.463
17.446	-0.203	-109.108
10.489	0.372	-60.526
7.774	-1.561	-16.130
13.640	-7.412	25.017
10.602	-6.244	71.352
10.177	-5.217	117.693
11.725	-6.715	161.983
12.581	-5.305	207.574
12.364	-6.464	251.800
7.139	-5.847	294.853
10.056	-8.598	332.549
8.905	-11.114	372.006
3.020	-10.303	411.039
4.493	-12.826	443.598
5.413	-15.830	474.292
0.192	-14.606	504.789
-0.637	-14.670	533.121
1.347	-17.469	557.477
7.343	-21.551	576.973
7.766	-20.576	599.313
3.154	-16.665	621.121
1.538	-14.962	634.589
2.570	-6.844	645.365
1.588	-7.215	653.253
-5.017	-20.891	655.867
-9.247	-24.165	656.408
-13.740	-20.242	659.627
-9.287	-20.364	652.676
-5.728	-22.756	639.728
-9.870	-23.453	631.723
-12.447	-20.642	620.283
-11.321	-23.531	601.635
-7.093	-27.375	578.956
-9.544	-27.081	558.637
-15.685	-24.917	537.377
-13.935	-23.329	508.798
-11.443	-23.925	477.573
-13.657	-23.048	444.221
-13.332	-25.455	406.236
-13.105	-25.902	367.964
-15.971	-23.430	330.259
-16.372	-20.934	287.679
-14.263	-20.623	246.717
-14.875	-21.960	203.732
-15.571	-21.326	160.451
-13.610	-20.309	117.576
-15.626	-20.516	72.152
-18.494	-18.499	28.384
-15.043	-15.346	-20.902
-16.071	-14.653	-64.857
-19.845	-17.085	-107.752
-21.724	-15.345	-153.479
-21.104	-9.885	-196.499
-22.708	-11.052	-237.931
-25.411	-11.043	-280.456
-25.609	-8.623	-321.224
-23.998	-8.183	-360.614
-21.527	-8.636	-398.794
-19.340	-6.335	-435.279
-18.072	-3.222	-467.934
-15.613	-3.141	-498.250
-13.058	2.853	-526.417
-14.624	4.222	-550.965
-15.282	0.640	-576.084
-13.452	0.819	-597.871
-10.716	0.679	-616.316
-14.367	1.294	-630.985
-18.350	-1.944	-641.431
-16.304	-3.232	-648.567
-13.191	1.604	-654.822
-13.177	2.894	-656.942
-13.040	-4.247	-659.629
-10.881	-4.442	-656.074
-12.854	2.378	-644.113
-9.198	6.296	-635.755
-4.546	10.000	-623.750
-7.228	13.196	-605.020
-10.141	16.613	-583.100
-8.148	17.202	-560.962
-6.860	15.507	-537.673
-8.484	15.705	-510.439
-7.626	17.107	-479.591
-4.723	19.827	-447.285
-1.819	19.768	-413.625
4.251	20.523	-380.616
10.601	23.826	-342.948
12.201	23.715	-299.062
11.950	24.795	-258.361
10.883	27.009	-216.533
13.671	25.284	-171.419
12.873	24.981	-129.869
8.337	25.376	-82.131
8.873	24.295	-36.389
10.090	23.550	8.362
7.773	22.584	56.317
10.083	21.757	96.807
14.087	22.714	141.997
14.390	26.570	189.460
16.480	24.725	233.324
17.063	27.405	272.667
16.304	32.281	315.557
17.022	31.871	357.397
17.732	28.491	391.716
19.860	25.130	430.654
21.115	26.535	464.086
22.112	24.242	489.989
22.329	22.579	520.129
22.722	22.814	546.959
28.692	19.348	567.917
31.032	19.795	587.340
26.995	24.847	609.320
26.756	31.206	629.717
29.823	32.853	640.007
27.522	22.447	647.235
18.764	17.226	657.672
17.389	19.647	661.270
19.163	17.208	656.767
18.258	13.522	652.833
20.329	12.837	646.952
18.912	10.017	638.473
17.016	3.460	626.490
17.986	3.259	607.014
17.712	7.396	591.921
19.758	8.238	572.151
23.020	7.357	542.069
20.165	6.522	519.174
19.244	6.441	492.420
21.735	3.820	455.466
17.175	0.365	424.191
14.257	1.569	387.213
15.487	-1.917	343.786
16.661	-4.519	308.641
15.983	-2.686	268.027
12.544	-5.670	222.858
11.582	-7.586	179.994
13.788	-8.840	134.600
13.408	-6.960	89.547
8.207	-4.760	47.696
8.977	-7.335	0.530
9.570	-9.960	-45.407
3.406	-7.566	-86.927
2.902	-5.677	-132.015
0.578	-8.626	-173.331
-2.711	-10.529	-216.420
-1.822	-13.829	-263.963
-5.631	-16.217	-305.454
-6.431	-14.990	-345.223
-4.878	-13.874	-382.964
-6.914	-16.072	-416.357
-7.100	-15.711	-452.080
-4.109	-15.808	-487.820
-3.589	-16.382	-515.145
-2.809	-15.740	-540.893
-6.864	-15.610	-566.920
-8.764	-13.572	-589.972
-6.295	-12.324	-604.268
-9.621	-15.772	-619.834
-13.362	-24.982	-636.339
-16.619	-28.478	-645.434
-14.624	-27.660	-656.402
-15.514	-28.701	-659.947
-15.294	-26.957	-658.391
-15.556	-25.550	-654.066
-20.780	-35.757	-649.058
-18.135	-34.798	-641.563
-15.844	-24.515	-629.358
-21.204	-23.065	-610.957
-28.683	-20.681	-589.142
-24.043	-22.018	-573.562
-19.373	-24.593	-547.946
-25.354	-24.001	-522.289
-26.427	-24.326	-497.203
-24.303	-26.402	-461.827
-25.748	-23.478	-427.884
-25.397	-22.954	-396.863
-21.429	-23.999	-359.081
-19.830	-19.600	-319.598
-16.501	-16.487	-279.134
-16.878	-16.566	-236.661
-18.126	-14.362	-192.599
-20.318	-14.996	-145.494
-22.996	-16.260	-101.884
-23.305	-14.435	-57.657
-26.003	-14.392	-13.275
-24.217	-15.079	33.404
-23.366	-15.059	78.336
-23.551	-12.597	123.921
-21.315	-11.753	167.193
-21.372	-10.206	211.098
-20.948	-7.363	255.358
-20.863	-7.042	295.628
-21.265	-6.811	340.036
-21.109	-5.052	378.174
-20.508	-3.964	409.563
-15.561	-2.185	442.074
-11.628	-1.765	473.982
-13.027	-4.656	507.495
-10.593	-3.082	532.111
-9.611	1.544	556.483
-7.515	3.316	583.303
-3.053	5.133	597.604
-3.050	9.367	616.657
-3.648	13.913	636.368
-0.134	27.063	644.871
-2.491	18.683	652.534
-8.820	3.789	657.966
-6.021	11.271	656.480
-2.948	14.734	653.163
-3.505	14.235	647.745
-3.987	13.084	640.724
-2.132	15.748	633.703
0.000	13.183	615.750
0.944	7.096	598.793
4.504	12.620	580.855
7.472	17.055	554.030
4.541	15.586	529.719
5.892	18.624	503.658
9.753	20.969	472.688
10.558	17.655	438.293
11.859	16.243	400.802
10.927	16.176	362.898
10.648	15.966	324.318
12.419	18.367	283.451
12.353	18.117	242.340
12.511	17.123	200.571
14.323	20.874	156.887
15.404	21.811	110.767
14.129	19.850	69.983
14.312	22.122	25.440
17.736	25.357	-25.588
17.036	26.573	-68.505
13.354	25.641	-108.660
13.125	22.767	-157.006
10.775	19.826	-197.670
10.019	22.438	-241.732
13.534	23.562	-285.843
12.387	21.709	-323.323
9.657	20.368	-366.009
12.267	19.787	-401.258
15.855	17.575	-434.748
16.562	20.344	-467.779
18.524	19.312	-502.053
18.983	14.709	-533.229
18.961	16.877	-555.602
21.224	18.219	-575.405
19.603	18.817	-594.567
21.046	22.369	-614.234
20.037	19.499	-630.577
15.126	11.929	-640.481
13.819	10.391	-647.632
15.046	9.344	-652.513
15.744	5.316	-659.145
16.208	5.122	-659.875
18.773	13.191	-651.788
15.512	7.610	-641.273
11.257	-6.405	-627.452
12.006	-5.474	-617.879
12.600	0.789	-601.036
11.355	3.579	-576.988
8.532	1.894	-557.527
9.130	-0.803	-535.683
9.071	-3.735	-508.417
9.623	-5.496	-476.425
10.018	-7.185	-445.044
8.827	-10.486	-412.353
10.039	-9.908	-374.246
10.949	-9.933	-336.767
12.557	-11.518	-295.722
12.760	-10.555	-252.706
7.823	-9.881	-211.313
7.036	-11.884	-167.478
6.460	-13.596	-122.079
1.975	-14.845	-77.422
1.271	-17.033	-33.241
-0.001	-18.746	11.352
-0.933	-17.968	56.159
-1.220	-17.957	104.639
-1.256	-18.282	148.945
-1.182	-18.143	192.358
0.124	-16.753	237.289
-0.900	-18.129	278.160
-2.677	-19.099	318.500
-3.692	-19.549	358.483
-4.184	-22.475	394.441
-7.292	-25.066	426.239
-9.194	-26.013	458.736
-8.670	-24.345	492.508
-9.117	-24.868	518.569
-9.022	-25.655	543.934
-5.294	-26.670	568.974
-3.782	-23.593	591.403
-7.854	-19.923	612.222
-7.891	-17.902	628.034
-6.682	-8.490	641.374
-8.683	-9.289	646.534
-14.840	-21.120	651.376
-19.065	-25.620	656.811
-17.728	-20.883	654.163
-16.160	-19.500	648.503
-14.730	-21.302	642.362
-17.077	-21.209	632.607
-15.915	-18.896	617.262
-14.041	-20.089	603.029
-18.631	-29.041	587.135
-17.270	-28.667	564.845
-12.856	-19.413	538.539
-14.849	-17.260	509.618
-15.261	-16.898	483.046
-13.838	-16.568	452.801
-15.990	-19.573	416.155
-17.892	-16.525	379.105
-17.249	-13.107	340.842
-18.213	-17.917	300.203
-18.358	-18.836	260.300
-15.693	-10.553	219.828
-14.525	-8.667	172.579
-15.572	-10.529	129.237
-14.502	-7.115	90.586
-11.701	-4.470	43.520
-14.888	-4.384	-5.975
-16.411	-3.326	-47.300
-14.687	-2.904	-89.887
-16.817	-1.984	-136.635
-18.614	0.440	-184.209
-18.831	0.912	-227.859
-19.975	-0.371	-261.402
-17.887	1.831	-303.950
-17.491	3.489	-348.802
-16.592	3.628	-384.889
-13.225	3.316	-419.733
-10.666	6.762	-450.490
-10.035	8.246	-486.501
-8.789	8.693	-517.276
-5.095	15.560	-541.059
-3.192	20.305	-566.365
-4.734	16.346	-589.846
-6.633	9.154	-605.273
-5.204	12.022	-617.436
-5.218	14.089	-634.868
-7.083	11.450	-642.902
-8.239	9.797	-650.945
-4.088	13.662	-654.818
3.013	20.587	-653.208
-0.742	17.061	-648.592
-3.164	7.813	-642.928
0.702	10.382	-637.801
3.004	20.041	-626.412
4.149	20.686	-606.992
4.589	21.520	-584.651
3.235	23.889	-565.825
2.995	24.665	-544.717
5.205	22.392	-516.545
4.367	20.456	-487.400
6.092	23.124	-460.684
9.767	23.443	-427.425
11.548	23.647	-385.801
16.496	24.151	-349.533
22.523	25.374	-314.923
22.003	26.686	-272.032
19.911	26.684	-229.345
21.819	26.116	-187.222
22.046	27.687	-141.529
18.018	26.699	-95.285
17.067	24.158	-50.806
17.649	23.171	-4.796
18.882	21.667	35.718
18.786	20.937	83.119
19.299	21.410	131.491
22.166	24.426	170.667
22.989	24.519	215.142
23.368	23.650	261.478
24.764	23.664	302.075
25.515	23.058	338.545
22.190	20.545	376.902
20.879	18.023	411.575
21.120	16.467	445.829
23.385	14.138	477.617
24.343	13.448	509.066
25.015	14.342	536.578
27.123	14.187	559.458
27.542	12.556	579.904
27.842	13.582	600.878
26.407	22.919	622.914
25.058	18.803	632.992
23.229	7.586	641.097
20.215	5.880	647.500
18.511	7.057	651.745
13.760	5.802	656.506
12.852	1.468	654.144
15.767	0.636	644.426
13.597	-2.615	635.431
15.540	-7.096	622.544
16.096	-9.833	608.090
14.650	-8.663	593.037
15.125	-5.400	571.891
13.850	-5.437	549.604
11.561	-5.172	527.967
11.937	-6.422	498.804
13.096	-9.895	461.657
8.646	-10.135	431.410
8.787	-11.294	396.006
7.874	-12.709	358.473
4.894	-14.079	318.919
3.750	-15.328	277.958
5.274	-14.822	236.822
3.148	-15.777	194.326
1.358	-16.036	149.024
3.659	-15.154	102.421
0.939	-15.852	64.672
0.436	-15.287	19.219
-1.934	-15.571	-30.887
-3.369	-16.125	-73.510
-4.868	-17.212	-117.368
-7.740	-19.196	-162.412
-9.049	-19.140	-205.365
